Day, Susceptible, Infected, Recovered, Dead, New Cases
1, 329999999, 1, 0, 0, 0
2, 329999998, 2, 0, 0, 1
3, 329999998, 2, 0, 0, 0
4, 329999998, 2, 0, 0, 0
5, 329999997, 3, 0, 0, 1
6, 329999995, 5, 0, 0, 2
7, 329999994, 6, 0, 0, 1
8, 329999992, 8, 0, 0, 2
9, 329999991, 9, 0, 0, 1
10, 329999990, 10, 0, 0, 1
11, 329999988, 12, 0, 0, 2
12, 329999986, 14, 0, 0, 2
13, 329999983, 17, 0, 0, 3
14, 329999976, 24, 0, 0, 7
15, 329999968, 32, 0, 0, 8
16, 329999958, 42, 0, 0, 10
17, 329999947, 52, 1, 0, 11
18, 329999939, 60, 1, 0, 8
19, 329999924, 75, 1, 0, 15
20, 329999907, 91, 2, 0, 17
21, 329999892, 104, 3, 1, 15
22, 329999868, 127, 4, 1, 24
23, 329999845, 148, 6, 1, 23
24, 329999827, 165, 7, 1, 18
25, 329999790, 200, 9, 1, 37
26, 329999761, 227, 11, 1, 29
27, 329999704, 282, 13, 1, 57
28, 329999645, 338, 16, 1, 59
29, 329999565, 411, 23, 1, 80
30, 329999466, 502, 31, 1, 99
31, 329999367, 591, 41, 1, 99
32, 329999224, 723, 51, 2, 143
33, 329999072, 867, 59, 2, 152
34, 329998911, 1013, 74, 2, 161
35, 329998703, 1204, 91, 2, 208
36, 329998451, 1441, 106, 2, 252
37, 329998149, 1719, 130, 2, 302
38, 329997785, 2060, 151, 4, 364
39, 329997346, 2481, 169, 4, 439
40, 329996803, 2987, 205, 5, 543
41, 329996113, 3648, 233, 6, 690
42, 329995315, 4389, 290, 6, 798
43, 329994393, 5252, 348, 7, 922
44, 329993225, 6340, 427, 8, 1168
45, 329991920, 7546, 525, 9, 1305
46, 329990279, 9088, 621, 12, 1641
47, 329988252, 10972, 764, 12, 2027
48, 329985885, 13187, 910, 18, 2367
49, 329983007, 15904, 1069, 20, 2878
50, 329979559, 19144, 1276, 21, 3448
51, 329975442, 23009, 1521, 28, 4117
52, 329970464, 27685, 1813, 38, 4978
53, 329964395, 33390, 2172, 43, 6069
54, 329956912, 40434, 2606, 48, 7483
55, 329948188, 48615, 3137, 60, 8724
56, 329937559, 58554, 3811, 76, 10629
57, 329924981, 70334, 4599, 86, 12578
58, 329909781, 84612, 5500, 107, 15200
59, 329891524, 101701, 6639, 136, 18257
60, 329869363, 122557, 7921, 159, 22161
61, 329842790, 147489, 9540, 181, 26573
62, 329810951, 177301, 11532, 216, 31839
63, 329772771, 213114, 13853, 262, 38180
64, 329726692, 256315, 16663, 330, 46079
65, 329671209, 308350, 20044, 397, 55483
66, 329604778, 370664, 24068, 490, 66431
67, 329524858, 445606, 28942, 594, 79920
68, 329429181, 535214, 34877, 728, 95677
69, 329313941, 642971, 42201, 887, 115240
70, 329175384, 772804, 50757, 1055, 138557
71, 329008386, 929173, 61152, 1289, 166998
72, 328808453, 1116528, 73486, 1533, 199933
73, 328567836, 1341945, 88381, 1838, 240617
74, 328279111, 1612413, 106240, 2236, 288725
75, 327932396, 1936967, 127909, 2728, 346715
76, 327517759, 2325031, 153958, 3252, 414637
77, 327039475, 2771476, 185181, 3868, 478284
78, 326446802, 3325969, 222578, 4651, 592673
79, 325824243, 3902449, 267800, 5508, 622559
80, 324993270, 4677939, 322189, 6602, 830973
81, 323999255, 5605523, 384995, 10227, 994015
82, 323074208, 6450650, 460566, 14576, 925047
83, 321767603, 7661578, 550965, 19854, 1306605
84, 320158184, 9155757, 659932, 26127, 1609419
85, 318619730, 10555654, 791082, 33534, 1538454
86, 316624569, 12383817, 949000, 42614, 1995161
87, 314071611, 14736842, 1137894, 53653, 2552958
88, 311828558, 16739278, 1365547, 66617, 2243053
89, 308464847, 19814264, 1638541, 82348, 3363711
90, 304576187, 23356209, 1966226, 101378, 3888660
91, 300468807, 27048952, 2358083, 124158, 4107380
92, 295446510, 31592965, 2810031, 150494, 5022297
93, 290736781, 35710021, 3369908, 183290, 4709729
94, 287116928, 38707315, 3958096, 217661, 3619853
95, 281569433, 43423837, 4743262, 263468, 5547495
96, 277413656, 46585599, 5682964, 317781, 4155777
97, 272193584, 50880624, 6557236, 368556, 5220072
98, 266593952, 55173651, 7791968, 440429, 5599632
99, 261421335, 58736849, 9312575, 529241, 5172617
100, 255965985, 62653745, 10766088, 614182, 5455350
101, 250249801, 66374768, 12651447, 723984, 5716184
102, 246778374, 67293237, 15064280, 864109, 3471427
103, 242215623, 69612935, 17183776, 987666, 4562751
104, 240850830, 67614017, 20362722, 1172431, 1364793
105, 235501338, 69074849, 24036948, 1386865, 5349492
106, 231295294, 69173513, 27919001, 1612192, 4206044
107, 228849974, 66596536, 32665339, 1888151, 2445320
108, 224506920, 66229861, 37115908, 2147311, 4343054
109, 221935820, 65181108, 40536983, 2346089, 2571100
110, 217192028, 64377405, 45779146, 2651421, 4743792
111, 213497831, 63915825, 49705810, 2880534, 3694197
112, 211438539, 60755045, 54638591, 3167825, 2059292
113, 208085191, 58508761, 59930440, 3475608, 3353348
114, 206341681, 55079654, 64818042, 3760623, 1743510
115, 203145123, 52820862, 69973194, 4060821, 3196558
116, 201990091, 48259710, 75375411, 4374788, 1155032
117, 201436257, 45342117, 78655552, 4566074, 553834
118, 200376721, 41838902, 82966935, 4817442, 1059536
119, 199134612, 41716218, 84256705, 4892465, 1242109
120, 198374948, 37126390, 89311221, 5187441, 759664
121, 196866284, 34429010, 93285925, 5418781, 1508664
122, 195799867, 33050107, 95595996, 5554030, 1066417
123, 195270885, 29236035, 99700882, 5792198, 528982
124, 194919256, 27016564, 102130164, 5934016, 351629
125, 194427354, 22764674, 106612912, 6195060, 491902
126, 193479234, 20018597, 110103098, 6399071, 948120
127, 192975036, 18463503, 112049027, 6512434, 504198
128, 192616906, 15468285, 115217505, 6697304, 358130
129, 192371997, 13969684, 116865040, 6793279, 244909
130, 192053220, 11091903, 119884728, 6970149, 318777
131, 191926380, 10063711, 120976406, 7033503, 126840
132, 191724310, 9711947, 121499678, 7064065, 202070
133, 191537716, 8839005, 122500915, 7122364, 186594
134, 191410794, 7723818, 123674521, 7190867, 126922
135, 191288581, 7086367, 124392028, 7233024, 122213
136, 191000292, 5865992, 125817822, 7315894, 288289
137, 190894889, 4904978, 126825328, 7374805, 105403
138, 190825932, 4444953, 127325236, 7403879, 68957
139, 190673026, 4246230, 127657418, 7423326, 152906
140, 190618786, 3808568, 128122411, 7450235, 54240
141, 190464634, 3014600, 129018592, 7502174, 154152
142, 190393873, 2581163, 129495064, 7529900, 70761
143, 190337364, 2279542, 129846040, 7537054, 56509
144, 190253072, 2118925, 130085874, 7542129, 84292
145, 190176003, 1877217, 130398223, 7548557, 77069
146, 190065581, 1860799, 130522481, 7551139, 110422
147, 190032519, 1691791, 130720475, 7555215, 33062
148, 189975611, 1562105, 130903351, 7558933, 56908
149, 189959799, 1450995, 131027727, 7561479, 15812
150, 189909233, 1379348, 131147478, 7563941, 50566
151, 189881577, 1118715, 131430047, 7569661, 27656
152, 189850265, 1044624, 131533355, 7571756, 31312
153, 189835796, 990136, 131600940, 7573128, 14469
154, 189794242, 878784, 131750765, 7576209, 41554
155, 189759376, 859410, 131803854, 7577360, 34866
