Day, Susceptible, Infected, Recovered, Dead, New Cases
1, 322607393, 392607, 214711, 32914, 0
2, 322538941, 381850, 292267, 34567, 68452
3, 322469562, 388166, 353996, 35901, 69379
4, 322396011, 411400, 403349, 36865, 73551
5, 322314779, 452786, 442361, 37699, 81232
6, 322223044, 512361, 473891, 38329, 91735
7, 322117021, 592809, 499010, 38785, 106023
8, 322006856, 614124, 586111, 40534, 110165
9, 321891788, 643400, 670280, 42157, 115068
10, 321770166, 678429, 755167, 43863, 121622
11, 321642107, 714686, 845091, 45741, 128059
12, 321508042, 748680, 943131, 47772, 134065
13, 321369957, 774045, 1053673, 49950, 138085
14, 321227069, 801307, 1166946, 52303, 142888
15, 321078708, 830329, 1283960, 54628, 148361
16, 320925227, 858762, 1406502, 57134, 153481
17, 320774277, 878826, 1534813, 59709, 150950
18, 320613444, 903373, 1668409, 62399, 160833
19, 320446883, 930125, 1805433, 65184, 166561
20, 320275530, 957136, 1946902, 68057, 171353
21, 320100309, 982827, 2093499, 70990, 175221
22, 319920863, 1007893, 2244792, 74077, 179446
23, 319735208, 1041898, 2393390, 77129, 185655
24, 319544170, 1071538, 2551629, 80288, 191038
25, 319348186, 1100520, 2715261, 83658, 195984
26, 319147048, 1129961, 2883542, 87074, 201138
27, 318964300, 1137206, 3055518, 90601, 182748
28, 318757171, 1164663, 3231644, 94147, 207129
29, 318545033, 1190951, 3413844, 97797, 212138
30, 318330261, 1214545, 3601215, 101604, 214772
31, 318109646, 1239054, 3793462, 105463, 220615
32, 317885692, 1261776, 3990660, 109497, 223954
33, 317653029, 1311601, 4169838, 113157, 232663
34, 317414801, 1342647, 4372850, 117327, 238228
35, 317172013, 1373250, 4580875, 121487, 242788
36, 316923017, 1407428, 4791406, 125774, 248996
37, 316667902, 1441893, 5007599, 130231, 255115
38, 316406741, 1479068, 5227095, 134721, 261161
39, 316138741, 1514386, 5455185, 139313, 268000
40, 315883032, 1531844, 5688642, 144107, 255709
41, 315605852, 1566226, 5926606, 148941, 277180
42, 315363725, 1559345, 6170580, 153975, 242127
43, 315084202, 1583743, 6420619, 159061, 279523
44, 314801655, 1605122, 6676449, 164399, 282547
45, 314516032, 1622740, 6939066, 169787, 285623
46, 314224758, 1658298, 7189716, 174853, 291274
47, 313930860, 1675013, 7461290, 180462, 293898
48, 313625238, 1738507, 7698525, 185355, 305622
49, 313315350, 1768869, 7972461, 190945, 309888
50, 312998806, 1802863, 8249323, 196633, 316544
51, 312677320, 1838723, 8529084, 202498, 321486
52, 312359709, 1865058, 8814563, 208295, 317611
53, 312059142, 1871726, 9102454, 214303, 300567
54, 311727739, 1897505, 9402012, 220369, 331403
55, 311392546, 1922810, 9705779, 226490, 335193
56, 311053301, 1945508, 10015977, 232839, 339245
57, 310763200, 1914121, 10331005, 239299, 290101
58, 310468464, 1891246, 10642220, 245695, 294736
59, 310168757, 1890386, 10936741, 251741, 299707
60, 309893166, 1834574, 11261469, 258416, 275591
61, 309579285, 1813261, 11590006, 265073, 313881
62, 309269788, 1783513, 11922485, 271839, 309497
63, 309015337, 1747863, 12206738, 277687, 254451
64, 308712565, 1755899, 12495573, 283588, 302772
65, 308449927, 1718830, 12789332, 289536, 262638
66, 308201857, 1691309, 13059410, 295049, 248070
67, 307942960, 1636325, 13366890, 301450, 258897
68, 307665629, 1604159, 13670205, 307632, 277331
69, 307383698, 1631639, 13919424, 312864, 281931
70, 307139523, 1573042, 14216100, 318960, 244175
71, 306885325, 1564602, 14473590, 324108, 254198
72, 306631242, 1570615, 14716775, 328993, 254083
73, 306367037, 1575923, 14970463, 334202, 264205
74, 306128726, 1536903, 15242193, 339803, 238311
75, 305868379, 1515319, 15518391, 345536, 260347
76, 305604513, 1535010, 15757793, 350309, 263866
77, 305354161, 1531164, 16006831, 355469, 250352
78, 305094649, 1536593, 16255879, 360504, 259512
79, 304864079, 1502958, 16514972, 365616, 230570
80, 304625392, 1503334, 16748509, 370390, 238687
81, 304407107, 1461272, 17003658, 375588, 218285
82, 304196100, 1408413, 17262051, 381061, 211007
83, 303984680, 1369481, 17507255, 386209, 211420
84, 303771132, 1323517, 17761457, 391519, 213548
85, 303600547, 1263532, 17987410, 396136, 170585
86, 303422922, 1202470, 18221305, 400928, 177625
87, 303229728, 1177379, 18435214, 405304, 193194
88, 303068659, 1127441, 18641957, 409568, 161069
89, 302890303, 1094377, 18849045, 413900, 178356
90, 302778377, 992755, 19058202, 418291, 111926
91, 302609963, 990584, 19225375, 421703, 168414
92, 302442701, 980221, 19399569, 425134, 167262
93, 302281463, 948265, 19588925, 428972, 161238
94, 302119656, 949003, 19746820, 432146, 161807
95, 301985183, 905120, 19921544, 435778, 134473
96, 301821789, 956588, 20031129, 438119, 163394
97, 301660252, 949711, 20196170, 441492, 161537
98, 301526658, 916043, 20359995, 444929, 133594
99, 301402863, 878600, 20517817, 448345, 123795
100, 301256302, 863354, 20676462, 451507, 146561
101, 301123270, 861913, 20808195, 454247, 133032
102, 300980854, 840935, 20968394, 457442, 142416
103, 300841952, 818300, 21126663, 460710, 138902
104, 300701754, 824904, 21257613, 463354, 140198
105, 300573933, 828930, 21378893, 465869, 127821
106, 300439415, 816887, 21522567, 468756, 134518
107, 300300415, 822855, 21653034, 471321, 139000
108, 300163809, 817045, 21792662, 474109, 136606
109, 300032054, 809898, 21928846, 476827, 131755
110, 299899451, 802303, 22066234, 479637, 132603
111, 299764760, 809173, 22191598, 482094, 134691
112, 299658885, 780530, 22323462, 484748, 105875
113, 299549809, 750606, 22459768, 487442, 109076
114, 299451700, 712109, 22593626, 490190, 98109
115, 299342915, 689139, 22722654, 492917, 108785
116, 299229927, 669524, 22852613, 495561, 112988
117, 299139810, 624950, 22984609, 498256, 90117
118, 299044765, 614120, 23088399, 500341, 95045
119, 298942801, 607008, 23195248, 502568, 101964
120, 298856615, 595085, 23291348, 504577, 86186
121, 298773775, 569140, 23398032, 506678, 82840
122, 298694454, 535473, 23508726, 508972, 79321
123, 298611513, 528297, 23596976, 510839, 82941
124, 298534495, 510270, 23690117, 512743, 77018
125, 298483545, 459256, 23790033, 514791, 50950
126, 298420679, 435936, 23874476, 516534, 62866
127, 298360760, 413015, 23955625, 518225, 59919
128, 298292832, 401622, 24033401, 519770, 67928
129, 298228488, 383025, 24114625, 521487, 64344
130, 298166503, 367992, 24190140, 522990, 61985
131, 298123030, 360515, 24240090, 523990, 43473
132, 298062775, 357904, 24301709, 525237, 60255
133, 298015224, 345536, 24360485, 526380, 47551
134, 297968348, 324484, 24427036, 527757, 46876
135, 297915432, 313056, 24490146, 528991, 52916
136, 297871370, 295133, 24550930, 530192, 44062
137, 297828194, 294836, 24593581, 531014, 43176
138, 297788297, 274478, 24652592, 532258, 39897
139, 297749670, 265554, 24699181, 533220, 38627
140, 297705272, 263076, 24745164, 534113, 44398
141, 297662796, 252636, 24796980, 535213, 42476
142, 297620810, 250560, 24840141, 536114, 41986
